timestamp,annee,mois,nom_jour_semaine,type_jour,est_ferie,libelle_jour_special,heure,consommation_mwh,temperature_celsius,taux_co2_g_kwh,part_enr_pourcentage,temperature_normale_saison_celsius,ecart_a_la_normale_celsius
2025-07-06 11:00:00,2025,7,,Semaine,false,Jour Ouvré,11,318.5,19.3,0.0,76.5,21.074193585303522,-1.77
2025-07-06 12:00:00,2025,7,,Semaine,false,Jour Ouvré,12,291.25,21.0,0.0,89.45,22.288709625121086,-1.29
2025-07-06 13:00:00,2025,7,,Semaine,false,Jour Ouvré,13,270.25,21.9,0.0,101.85,23.199193600685366,-1.3
2025-07-06 14:00:00,2025,7,,Semaine,false,Jour Ouvré,14,272.5,22.4,0.0,106.22,23.733064513052664,-1.33
2025-07-06 15:00:00,2025,7,,Semaine,false,Jour Ouvré,15,268.5,22.6,0.0,107.06,24.29516133954448,-1.7
2025-07-06 16:00:00,2025,7,,Semaine,false,Jour Ouvré,16,277.25,22.4,0.0,98.44,24.47500002768732,-2.08
2025-07-06 17:00:00,2025,7,,Semaine,false,Jour Ouvré,17,298.5,21.9,0.0,83.67,24.416129004570745,-2.52
2025-07-06 18:00:00,2025,7,,Semaine,false,Jour Ouvré,18,301.75,21.6,0.0,71.36,24.046774125868275,-2.45
2025-07-06 19:00:00,2025,7,,Semaine,false,Jour Ouvré,19,294.75,20.7,0.0,61.34,23.410483867891372,-2.71
2025-07-06 20:00:00,2025,7,,Semaine,false,Jour Ouvré,20,306.0,20.2,0.0,45.76,22.528225806451612,-2.33
2025-07-06 21:00:00,2025,7,,Semaine,false,Jour Ouvré,21,313.25,19.2,0.0,33.29,21.39838707831598,-2.2
2025-07-06 22:00:00,2025,7,,Semaine,false,Jour Ouvré,22,292.0,18.8,0.0,30.1,19.95564523819954,-1.16
2025-07-06 23:00:00,2025,7,,Semaine,false,Jour Ouvré,23,263.75,18.3,0.0,28.24,19.021774161246515,-0.72
2025-07-07 00:00:00,2025,7,Dimanche,Week-end,false,Jour Ouvré,0,251.75,18.1,0.0,29.14,18.31290324272648,-0.21
2025-07-07 01:00:00,2025,7,Dimanche,Week-end,false,Jour Ouvré,1,240.0,17.9,0.0,28.41,17.795161308780795,0.1
2025-07-07 02:00:00,2025,7,Dimanche,Week-end,false,Jour Ouvré,2,241.5,17.5,0.0,31.2,17.441129084556334,0.06
2025-07-07 03:00:00,2025,7,Dimanche,Week-end,false,Jour Ouvré,3,259.5,16.9,0.0,32.23,16.912096815724528,-0.01
2025-07-07 04:00:00,2025,7,Dimanche,Week-end,false,Jour Ouvré,4,282.5,16.4,0.0,32.63,16.64596773732093,-0.25
2025-07-07 05:00:00,2025,7,Dimanche,Week-end,false,Jour Ouvré,5,319.75,15.7,0.0,33.52,16.266129032258064,-0.57
2025-07-07 06:00:00,2025,7,Dimanche,Week-end,false,Jour Ouvré,6,348.5,15.6,0.0,32.24,15.96532254834329,-0.37
2025-07-07 07:00:00,2025,7,Dimanche,Week-end,false,Jour Ouvré,7,366.5,15.4,0.0,39.12,16.025806450074718,-0.63
2025-07-07 08:00:00,2025,7,Dimanche,Week-end,false,Jour Ouvré,8,381.0,15.8,0.0,45.07,17.041128966116137,-1.24
2025-07-07 09:00:00,2025,7,Dimanche,Week-end,false,Jour Ouvré,9,388.5,17.1,0.0,56.34,18.326612926298573,-1.23
2025-07-07 10:00:00,2025,7,Dimanche,Week-end,false,Jour Ouvré,10,387.75,18.0,0.0,64.99,19.715322617561586,-1.72
2025-07-07 11:00:00,2025,7,Dimanche,Week-end,false,Jour Ouvré,11,395.25,18.2,0.0,66.23,21.074193585303522,-2.87
2025-07-07 12:00:00,2025,7,Dimanche,Week-end,false,Jour Ouvré,12,397.0,17.9,0.0,69.25,22.288709625121086,-4.39
2025-07-07 13:00:00,2025,7,Dimanche,Week-end,false,Jour Ouvré,13,373.75,20.5,0.0,73.15,23.199193600685366,-2.7
2025-07-07 14:00:00,2025,7,Dimanche,Week-end,false,Jour Ouvré,14,367.5,21.1,0.0,70.91,23.733064513052664,-2.63
2025-07-07 15:00:00,2025,7,Dimanche,Week-end,false,Jour Ouvré,15,346.75,21.8,0.0,72.0,24.29516133954448,-2.5
2025-07-07 16:00:00,2025,7,Dimanche,Week-end,false,Jour Ouvré,16,358.75,21.8,0.0,64.03,24.47500002768732,-2.68
2025-07-07 17:00:00,2025,7,Dimanche,Week-end,false,Jour Ouvré,17,375.5,22.2,0.0,51.14,24.416129004570745,-2.22
2025-07-07 18:00:00,2025,7,Dimanche,Week-end,false,Jour Ouvré,18,348.75,21.9,0.0,42.28,24.046774125868275,-2.15
2025-07-07 19:00:00,2025,7,Dimanche,Week-end,false,Jour Ouvré,19,327.25,20.5,0.0,33.21,23.410483867891372,-2.91
2025-07-07 20:00:00,2025,7,Dimanche,Week-end,false,Jour Ouvré,20,334.5,20.1,0.0,23.22,22.528225806451612,-2.43
2025-07-07 21:00:00,2025,7,Dimanche,Week-end,false,Jour Ouvré,21,337.25,19.1,0.0,13.91,21.39838707831598,-2.3
2025-07-07 22:00:00,2025,7,Dimanche,Week-end,false,Jour Ouvré,22,316.5,18.0,0.0,12.72,19.95564523819954,-1.96
2025-07-07 23:00:00,2025,7,Dimanche,Week-end,false,Jour Ouvré,23,281.75,16.9,0.0,15.6,19.021774161246515,-2.12
2025-07-08 00:00:00,2025,7,Lundi,Semaine,false,Jour Ouvré,0,270.75,15.7,0.0,16.83,18.31290324272648,-2.61
2025-07-08 01:00:00,2025,7,Lundi,Semaine,false,Jour Ouvré,1,255.25,14.9,0.0,20.24,17.795161308780795,-2.9
2025-07-08 02:00:00,2025,7,Lundi,Semaine,false,Jour Ouvré,2,249.75,14.1,0.0,21.17,17.441129084556334,-3.34
2025-07-08 03:00:00,2025,7,Lundi,Semaine,false,Jour Ouvré,3,266.25,13.2,0.0,23.85,16.912096815724528,-3.71
2025-07-08 04:00:00,2025,7,Lundi,Semaine,false,Jour Ouvré,4,286.75,12.4,2.78,19.67,16.64596773732093,-4.25
2025-07-08 05:00:00,2025,7,Lundi,Semaine,false,Jour Ouvré,5,327.25,11.9,5.04,18.93,16.266129032258064,-4.37
2025-07-08 06:00:00,2025,7,Lundi,Semaine,false,Jour Ouvré,6,353.5,11.4,8.42,21.08,15.96532254834329,-4.57
2025-07-08 07:00:00,2025,7,Lundi,Semaine,false,Jour Ouvré,7,379.0,11.6,27.37,27.9,16.025806450074718,-4.43
2025-07-08 08:00:00,2025,7,Lundi,Semaine,false,Jour Ouvré,8,382.5,13.2,37.41,38.49,17.041128966116137,-3.84
2025-07-08 09:00:00,2025,7,Lundi,Semaine,false,Jour Ouvré,9,394.0,14.8,41.09,45.18,18.326612926298573,-3.53
2025-07-08 10:00:00,2025,7,Lundi,Semaine,false,Jour Ouvré,10,401.5,16.6,31.69,49.47,19.715322617561586,-3.12
2025-07-08 11:00:00,2025,7,Lundi,Semaine,false,Jour Ouvré,11,393.75,18.4,28.43,53.94,21.074193585303522,-2.67
2025-07-08 12:00:00,2025,7,Lundi,Semaine,false,Jour Ouvré,12,394.5,20.0,30.1,55.45,22.288709625121086,-2.29
2025-07-08 13:00:00,2025,7,Lundi,Semaine,false,Jour Ouvré,13,397.5,21.2,35.0,56.28,23.199193600685366,-2.0
2025-07-08 14:00:00,2025,7,Lundi,Semaine,false,Jour Ouvré,14,392.25,22.6,37.55,55.6,23.733064513052664,-1.13
2025-07-08 15:00:00,2025,7,Lundi,Semaine,false,Jour Ouvré,15,371.5,23.8,35.84,52.1,24.29516133954448,-0.5
2025-07-08 16:00:00,2025,7,Lundi,Semaine,false,Jour Ouvré,16,366.75,23.7,32.23,47.59,24.47500002768732,-0.77
2025-07-08 17:00:00,2025,7,Lundi,Semaine,false,Jour Ouvré,17,373.75,23.5,30.53,36.32,24.416129004570745,-0.92
2025-07-08 18:00:00,2025,7,Lundi,Semaine,false,Jour Ouvré,18,360.0,22.1,38.92,26.92,24.046774125868275,-1.95
2025-07-08 19:00:00,2025,7,Lundi,Semaine,false,Jour Ouvré,19,339.0,22.3,51.3,19.2,23.410483867891372,-1.11
2025-07-08 20:00:00,2025,7,Lundi,Semaine,false,Jour Ouvré,20,344.5,21.6,58.62,13.82,22.528225806451612,-0.93
2025-07-08 21:00:00,2025,7,Lundi,Semaine,false,Jour Ouvré,21,342.25,20.5,46.58,10.51,21.39838707831598,-0.9
2025-07-08 22:00:00,2025,7,Lundi,Semaine,false,Jour Ouvré,22,321.5,18.7,41.11,9.67,19.95564523819954,-1.26
2025-07-08 23:00:00,2025,7,Lundi,Semaine,false,Jour Ouvré,23,285.5,17.4,32.65,13.03,19.021774161246515,-1.62
2025-07-09 00:00:00,2025,7,Mardi,Semaine,false,Jour Ouvré,0,269.0,17.2,33.73,15.29,18.31290324272648,-1.11
2025-07-09 01:00:00,2025,7,Mardi,Semaine,false,Jour Ouvré,1,258.75,16.5,33.45,17.07,17.795161308780795,-1.3
2025-07-09 02:00:00,2025,7,Mardi,Semaine,false,Jour Ouvré,2,259.25,15.4,33.92,18.26,17.441129084556334,-2.04
2025-07-09 03:00:00,2025,7,Mardi,Semaine,false,Jour Ouvré,3,277.25,14.2,33.05,15.78,16.912096815724528,-2.71
2025-07-09 04:00:00,2025,7,Mardi,Semaine,false,Jour Ouvré,4,290.25,13.4,32.25,12.65,16.64596773732093,-3.25
2025-07-09 05:00:00,2025,7,Mardi,Semaine,false,Jour Ouvré,5,327.25,12.9,46.38,12.09,16.266129032258064,-3.37
2025-07-09 06:00:00,2025,7,Mardi,Semaine,false,Jour Ouvré,6,364.25,12.4,42.04,15.17,15.96532254834329,-3.57
2025-07-09 07:00:00,2025,7,Mardi,Semaine,false,Jour Ouvré,7,380.0,12.6,36.27,22.87,16.025806450074718,-3.43
2025-07-09 08:00:00,2025,7,Mardi,Semaine,false,Jour Ouvré,8,386.0,14.1,35.76,33.85,17.041128966116137,-2.94
2025-07-09 09:00:00,2025,7,Mardi,Semaine,false,Jour Ouvré,9,398.25,16.1,41.26,42.06,18.326612926298573,-2.23
2025-07-09 10:00:00,2025,7,Mardi,Semaine,false,Jour Ouvré,10,415.25,18.4,34.08,47.13,19.715322617561586,-1.32
2025-07-09 11:00:00,2025,7,Mardi,Semaine,false,Jour Ouvré,11,413.75,20.6,33.12,49.79,21.074193585303522,-0.47
2025-07-09 12:00:00,2025,7,Mardi,Semaine,false,Jour Ouvré,12,415.5,22.5,24.2,51.77,22.288709625121086,0.21
2025-07-09 13:00:00,2025,7,Mardi,Semaine,false,Jour Ouvré,13,398.25,23.6,29.85,52.52,23.199193600685366,0.4
2025-07-09 14:00:00,2025,7,Mardi,Semaine,false,Jour Ouvré,14,393.0,24.5,25.86,51.59,23.733064513052664,0.77
2025-07-09 15:00:00,2025,7,Mardi,Semaine,false,Jour Ouvré,15,390.5,26.0,24.55,48.29,24.29516133954448,1.7
2025-07-09 16:00:00,2025,7,Mardi,Semaine,false,Jour Ouvré,16,383.5,26.5,27.74,39.94,24.47500002768732,2.02
2025-07-09 17:00:00,2025,7,Mardi,Semaine,false,Jour Ouvré,17,387.75,26.7,46.75,28.7,24.416129004570745,2.28
2025-07-09 18:00:00,2025,7,Mardi,Semaine,false,Jour Ouvré,18,369.75,26.6,50.53,18.46,24.046774125868275,2.55
2025-07-09 19:00:00,2025,7,Mardi,Semaine,false,Jour Ouvré,19,349.5,26.5,56.98,12.14,23.410483867891372,3.09
2025-07-09 20:00:00,2025,7,Mardi,Semaine,false,Jour Ouvré,20,348.25,25.9,53.33,12.36,22.528225806451612,3.37
2025-07-09 21:00:00,2025,7,Mardi,Semaine,false,Jour Ouvré,21,346.0,24.6,47.53,16.55,21.39838707831598,3.2
2025-07-09 22:00:00,2025,7,Mardi,Semaine,false,Jour Ouvré,22,326.25,22.1,54.63,19.52,19.95564523819954,2.14
2025-07-09 23:00:00,2025,7,Mardi,Semaine,false,Jour Ouvré,23,295.25,20.8,71.72,21.84,19.021774161246515,1.78
2025-07-10 00:00:00,2025,7,Mercredi,Semaine,false,Jour Ouvré,0,279.5,19.6,46.75,23.33,18.31290324272648,1.29
2025-07-10 01:00:00,2025,7,Mercredi,Semaine,false,Jour Ouvré,1,261.5,19.4,47.81,27.99,17.795161308780795,1.6
2025-07-10 02:00:00,2025,7,Mercredi,Semaine,false,Jour Ouvré,2,260.5,18.2,45.49,29.38,17.441129084556334,0.76
2025-07-10 03:00:00,2025,7,Mercredi,Semaine,false,Jour Ouvré,3,271.75,16.6,6.79,25.88,16.912096815724528,-0.31
2025-07-10 04:00:00,2025,7,Mercredi,Semaine,false,Jour Ouvré,4,294.0,15.9,0.0,22.49,16.64596773732093,-0.75
2025-07-10 05:00:00,2025,7,Mercredi,Semaine,false,Jour Ouvré,5,329.0,15.3,0.0,22.47,16.266129032258064,-0.97
2025-07-10 06:00:00,2025,7,Mercredi,Semaine,false,Jour Ouvré,6,361.25,14.8,0.0,22.85,15.96532254834329,-1.17
2025-07-10 07:00:00,2025,7,Mercredi,Semaine,false,Jour Ouvré,7,381.75,14.8,0.0,26.49,16.025806450074718,-1.23
2025-07-10 08:00:00,2025,7,Mercredi,Semaine,false,Jour Ouvré,8,393.75,16.5,0.0,36.42,17.041128966116137,-0.54
2025-07-10 09:00:00,2025,7,Mercredi,Semaine,false,Jour Ouvré,9,409.25,18.6,0.0,47.7,18.326612926298573,0.27
2025-07-10 10:00:00,2025,7,Mercredi,Semaine,false,Jour Ouvré,10,422.0,21.2,0.06,54.97,19.715322617561586,1.48
2025-07-10 11:00:00,2025,7,Mercredi,Semaine,false,Jour Ouvré,11,414.25,23.8,0.0,57.65,21.074193585303522,2.73
2025-07-10 12:00:00,2025,7,Mercredi,Semaine,false,Jour Ouvré,12,415.5,25.5,0.13,59.37,22.288709625121086,3.21
2025-07-10 13:00:00,2025,7,Mercredi,Semaine,false,Jour Ouvré,13,403.5,26.6,0.0,59.22,23.199193600685366,3.4
2025-07-10 14:00:00,2025,7,Mercredi,Semaine,false,Jour Ouvré,14,395.5,27.4,0.0,58.95,23.733064513052664,3.67
2025-07-10 15:00:00,2025,7,Mercredi,Semaine,false,Jour Ouvré,15,398.5,28.5,0.0,54.97,24.29516133954448,4.2
2025-07-10 16:00:00,2025,7,Mercredi,Semaine,false,Jour Ouvré,16,396.5,28.9,0.0,47.57,24.47500002768732,4.42
2025-07-10 17:00:00,2025,7,Mercredi,Semaine,false,Jour Ouvré,17,415.5,29.1,0.0,35.05,24.416129004570745,4.68
2025-07-10 18:00:00,2025,7,Mercredi,Semaine,false,Jour Ouvré,18,404.0,29.1,0.0,24.86,24.046774125868275,5.05
2025-07-10 19:00:00,2025,7,Mercredi,Semaine,false,Jour Ouvré,19,388.75,28.9,0.0,17.46,23.410483867891372,5.49
2025-07-10 20:00:00,2025,7,Mercredi,Semaine,false,Jour Ouvré,20,389.75,28.4,0.0,14.27,22.528225806451612,5.87
2025-07-10 21:00:00,2025,7,Mercredi,Semaine,false,Jour Ouvré,21,391.0,27.1,0.0,14.12,21.39838707831598,5.7
2025-07-10 22:00:00,2025,7,Mercredi,Semaine,false,Jour Ouvré,22,362.25,24.5,0.0,22.75,19.95564523819954,4.54
2025-07-10 23:00:00,2025,7,Mercredi,Semaine,false,Jour Ouvré,23,321.25,22.8,0.0,40.19,19.021774161246515,3.78
2025-07-11 00:00:00,2025,7,Jeudi,Semaine,false,Jour Ouvré,0,302.0,22.1,0.0,38.64,18.31290324272648,3.79
2025-07-11 01:00:00,2025,7,Jeudi,Semaine,false,Jour Ouvré,1,286.5,21.7,0.0,42.03,17.795161308780795,3.9
2025-07-11 02:00:00,2025,7,Jeudi,Semaine,false,Jour Ouvré,2,287.75,20.9,0.0,44.37,17.441129084556334,3.46
2025-07-11 03:00:00,2025,7,Jeudi,Semaine,false,Jour Ouvré,3,296.0,19.5,0.0,43.05,16.912096815724528,2.59
2025-07-11 04:00:00,2025,7,Jeudi,Semaine,false,Jour Ouvré,4,321.75,19.0,0.0,39.45,16.64596773732093,2.35
2025-07-11 05:00:00,2025,7,Jeudi,Semaine,false,Jour Ouvré,5,352.0,18.4,0.0,38.55,16.266129032258064,2.13
2025-07-11 06:00:00,2025,7,Jeudi,Semaine,false,Jour Ouvré,6,385.0,18.0,0.0,36.17,15.96532254834329,2.03
2025-07-11 07:00:00,2025,7,Jeudi,Semaine,false,Jour Ouvré,7,403.25,17.9,0.0,37.47,16.025806450074718,1.87
2025-07-11 08:00:00,2025,7,Jeudi,Semaine,false,Jour Ouvré,8,408.75,19.1,0.0,43.74,17.041128966116137,2.06
2025-07-11 09:00:00,2025,7,Jeudi,Semaine,false,Jour Ouvré,9,411.25,20.9,0.0,55.38,18.326612926298573,2.57
2025-07-11 10:00:00,2025,7,Jeudi,Semaine,false,Jour Ouvré,10,410.75,22.9,0.0,67.14,19.715322617561586,3.18
2025-07-11 11:00:00,2025,7,Jeudi,Semaine,false,Jour Ouvré,11,402.75,25.0,0.0,73.49,21.074193585303522,3.93
2025-07-11 12:00:00,2025,7,Jeudi,Semaine,false,Jour Ouvré,12,409.25,27.0,0.0,74.23,22.288709625121086,4.71
2025-07-11 13:00:00,2025,7,Jeudi,Semaine,false,Jour Ouvré,13,396.5,28.2,0.0,72.98,23.199193600685366,5.0
2025-07-11 14:00:00,2025,7,Jeudi,Semaine,false,Jour Ouvré,14,392.25,29.2,0.0,73.02,23.733064513052664,5.47
2025-07-11 15:00:00,2025,7,Jeudi,Semaine,false,Jour Ouvré,15,401.25,30.6,0.0,68.04,24.29516133954448,6.3
2025-07-11 16:00:00,2025,7,Jeudi,Semaine,false,Jour Ouvré,16,395.5,31.3,0.0,59.85,24.47500002768732,6.82
2025-07-11 17:00:00,2025,7,Jeudi,Semaine,false,Jour Ouvré,17,411.0,31.5,0.0,47.37,24.416129004570745,7.08
2025-07-11 18:00:00,2025,7,Jeudi,Semaine,false,Jour Ouvré,18,395.75,31.4,0.0,36.74,24.046774125868275,7.35
2025-07-11 19:00:00,2025,7,Jeudi,Semaine,false,Jour Ouvré,19,383.0,31.1,0.0,28.22,23.410483867891372,7.69
2025-07-11 20:00:00,2025,7,Jeudi,Semaine,false,Jour Ouvré,20,390.75,30.4,0.0,25.29,22.528225806451612,7.87
2025-07-11 21:00:00,2025,7,Jeudi,Semaine,false,Jour Ouvré,21,381.5,29.3,0.0,27.3,21.39838707831598,7.9
2025-07-11 22:00:00,2025,7,Jeudi,Semaine,false,Jour Ouvré,22,354.0,28.1,0.0,29.43,19.95564523819954,8.14
2025-07-11 23:00:00,2025,7,Jeudi,Semaine,false,Jour Ouvré,23,312.0,27.0,0.0,36.67,19.021774161246515,7.98
2025-07-12 00:00:00,2025,7,Vendredi,Semaine,false,Jour Ouvré,0,296.0,25.8,0.0,42.33,18.31290324272648,7.49
2025-07-12 01:00:00,2025,7,Vendredi,Semaine,false,Jour Ouvré,1,279.75,25.0,0.0,45.36,17.795161308780795,7.2
2025-07-12 02:00:00,2025,7,Vendredi,Semaine,false,Jour Ouvré,2,274.0,24.4,0.0,46.89,17.441129084556334,6.96
2025-07-12 03:00:00,2025,7,Vendredi,Semaine,false,Jour Ouvré,3,272.0,23.0,0.0,45.24,16.912096815724528,6.09
2025-07-12 04:00:00,2025,7,Vendredi,Semaine,false,Jour Ouvré,4,272.25,22.1,0.0,43.44,16.64596773732093,5.45
2025-07-12 05:00:00,2025,7,Vendredi,Semaine,false,Jour Ouvré,5,284.75,21.4,0.0,45.42,16.266129032258064,5.13
2025-07-12 06:00:00,2025,7,Vendredi,Semaine,false,Jour Ouvré,6,304.75,20.6,0.0,43.0,15.96532254834329,4.63
2025-07-12 07:00:00,2025,7,Vendredi,Semaine,false,Jour Ouvré,7,318.5,20.3,0.0,45.38,16.025806450074718,4.27
2025-07-12 08:00:00,2025,7,Vendredi,Semaine,false,Jour Ouvré,8,336.5,21.2,0.0,54.67,17.041128966116137,4.16
2025-07-12 09:00:00,2025,7,Vendredi,Semaine,false,Jour Ouvré,9,341.5,22.7,0.0,67.86,18.326612926298573,4.37
2025-07-12 10:00:00,2025,7,Vendredi,Semaine,false,Jour Ouvré,10,353.0,24.5,0.0,72.69,19.715322617561586,4.78
2025-07-12 11:00:00,2025,7,Vendredi,Semaine,false,Jour Ouvré,11,345.0,26.5,0.0,72.05,21.074193585303522,5.43
2025-07-12 12:00:00,2025,7,Vendredi,Semaine,false,Jour Ouvré,12,344.25,28.3,0.0,74.92,22.288709625121086,6.01
2025-07-12 13:00:00,2025,7,Vendredi,Semaine,false,Jour Ouvré,13,342.75,29.5,0.0,72.7,23.199193600685366,6.3
2025-07-12 14:00:00,2025,7,Vendredi,Semaine,false,Jour Ouvré,14,345.25,30.5,0.0,69.34,23.733064513052664,6.77
2025-07-12 15:00:00,2025,7,Vendredi,Semaine,false,Jour Ouvré,15,338.0,31.3,0.0,62.15,24.29516133954448,7.0
2025-07-12 16:00:00,2025,7,Vendredi,Semaine,false,Jour Ouvré,16,356.5,31.6,0.0,49.33,24.47500002768732,7.13
2025-07-12 17:00:00,2025,7,Vendredi,Semaine,false,Jour Ouvré,17,354.25,31.8,0.0,34.03,24.416129004570745,7.38
2025-07-12 18:00:00,2025,7,Vendredi,Semaine,false,Jour Ouvré,18,362.0,32.0,0.0,22.85,24.046774125868275,7.95
2025-07-12 19:00:00,2025,7,Vendredi,Semaine,false,Jour Ouvré,19,354.75,31.5,0.0,18.07,23.410483867891372,8.09
2025-07-12 20:00:00,2025,7,Vendredi,Semaine,false,Jour Ouvré,20,361.0,30.5,0.0,21.28,22.528225806451612,7.97
2025-07-12 21:00:00,2025,7,Vendredi,Semaine,false,Jour Ouvré,21,367.25,29.1,0.0,19.22,21.39838707831598,7.7
2025-07-12 22:00:00,2025,7,Vendredi,Semaine,false,Jour Ouvré,22,344.5,27.2,0.0,14.28,19.95564523819954,7.24
2025-07-12 23:00:00,2025,7,Vendredi,Semaine,false,Jour Ouvré,23,310.25,26.6,0.0,19.32,19.021774161246515,7.58
2025-07-13 00:00:00,2025,7,,Semaine,false,Jour Ouvré,0,290.75,25.1,0.0,19.8,18.31290324272648,6.79
2025-07-13 01:00:00,2025,7,,Semaine,false,Jour Ouvré,1,271.25,24.1,0.0,19.26,17.795161308780795,6.3
2025-07-13 02:00:00,2025,7,,Semaine,false,Jour Ouvré,2,271.0,23.1,0.0,17.65,17.441129084556334,5.66
2025-07-13 03:00:00,2025,7,,Semaine,false,Jour Ouvré,3,273.5,21.6,0.0,17.16,16.912096815724528,4.69
2025-07-13 04:00:00,2025,7,,Semaine,false,Jour Ouvré,4,266.75,20.3,0.0,16.4,16.64596773732093,3.65
2025-07-13 05:00:00,2025,7,,Semaine,false,Jour Ouvré,5,268.0,19.9,0.0,18.36,16.266129032258064,3.63
2025-07-13 06:00:00,2025,7,,Semaine,false,Jour Ouvré,6,276.25,19.3,0.0,22.17,15.96532254834329,3.33
2025-07-13 07:00:00,2025,7,,Semaine,false,Jour Ouvré,7,278.25,19.4,0.0,31.28,16.025806450074718,3.37
2025-07-13 08:00:00,2025,7,,Semaine,false,Jour Ouvré,8,281.25,21.1,0.0,47.33,17.041128966116137,4.06
2025-07-13 09:00:00,2025,7,,Semaine,false,Jour Ouvré,9,292.5,22.7,0.0,58.13,18.326612926298573,4.37
2025-07-13 10:00:00,2025,7,,Semaine,false,Jour Ouvré,10,301.0,24.5,0.0,66.34,19.715322617561586,4.78
2025-07-13 11:00:00,2025,7,,Semaine,false,Jour Ouvré,11,301.5,26.7,0.0,71.78,21.074193585303522,5.63
2025-07-13 12:00:00,2025,7,,Semaine,false,Jour Ouvré,12,286.75,28.6,0.0,77.38,22.288709625121086,6.31
2025-07-13 13:00:00,2025,7,,Semaine,false,Jour Ouvré,13,247.0,30.1,0.0,85.88,23.199193600685366,6.9
2025-07-13 14:00:00,2025,7,,Semaine,false,Jour Ouvré,14,256.5,29.7,0.0,91.41,23.733064513052664,5.97
2025-07-13 15:00:00,2025,7,,Semaine,false,Jour Ouvré,15,293.75,28.3,0.0,74.66,24.29516133954448,4.0
2025-07-13 16:00:00,2025,7,,Semaine,false,Jour Ouvré,16,316.0,27.6,0.0,57.79,24.47500002768732,3.13
2025-07-13 17:00:00,2025,7,,Semaine,false,Jour Ouvré,17,309.75,26.0,0.0,54.81,24.416129004570745,1.58
2025-07-13 18:00:00,2025,7,,Semaine,false,Jour Ouvré,18,309.0,25.4,0.0,45.85,24.046774125868275,1.35
2025-07-13 19:00:00,2025,7,,Semaine,false,Jour Ouvré,19,318.5,23.8,0.0,39.92,23.410483867891372,0.39
2025-07-13 20:00:00,2025,7,,Semaine,false,Jour Ouvré,20,347.75,22.2,0.0,28.45,22.528225806451612,-0.33
2025-07-13 21:00:00,2025,7,,Semaine,false,Jour Ouvré,21,354.25,21.5,0.0,17.58,21.39838707831598,0.1
2025-07-13 22:00:00,2025,7,,Semaine,false,Jour Ouvré,22,333.25,20.7,0.0,16.67,19.95564523819954,0.74
2025-07-13 23:00:00,2025,7,,Semaine,false,Jour Ouvré,23,304.0,20.4,0.0,17.91,19.021774161246515,1.38
2025-07-14 00:00:00,2025,7,Dimanche,Week-end,true,14 juillet,0,290.25,20.0,0.0,19.36,18.31290324272648,1.69
2025-07-14 01:00:00,2025,7,Dimanche,Week-end,true,14 juillet,1,277.25,19.9,0.0,33.25,17.795161308780795,2.1
2025-07-14 02:00:00,2025,7,Dimanche,Week-end,true,14 juillet,2,267.0,19.8,0.0,34.1,17.441129084556334,2.36
2025-07-14 03:00:00,2025,7,Dimanche,Week-end,true,14 juillet,3,271.75,19.2,0.0,28.01,16.912096815724528,2.29
2025-07-14 04:00:00,2025,7,Dimanche,Week-end,true,14 juillet,4,277.0,19.4,0.0,27.35,16.64596773732093,2.75
2025-07-14 05:00:00,2025,7,Dimanche,Week-end,true,14 juillet,5,277.75,19.2,0.0,31.82,16.266129032258064,2.93
2025-07-14 06:00:00,2025,7,Dimanche,Week-end,true,14 juillet,6,282.75,18.5,0.0,32.19,15.96532254834329,2.53
2025-07-14 07:00:00,2025,7,Dimanche,Week-end,true,14 juillet,7,303.25,18.1,0.0,42.23,16.025806450074718,2.07
2025-07-14 08:00:00,2025,7,Dimanche,Week-end,true,14 juillet,8,317.75,18.8,0.0,55.4,17.041128966116137,1.76
2025-07-14 09:00:00,2025,7,Dimanche,Week-end,true,14 juillet,9,322.75,19.9,0.0,66.52,18.326612926298573,1.57
2025-07-14 10:00:00,2025,7,Dimanche,Week-end,true,14 juillet,10,334.75,20.8,0.0,73.62,19.715322617561586,1.08
2025-07-14 11:00:00,2025,7,Dimanche,Week-end,true,14 juillet,11,325.5,21.1,0.0,77.4,21.074193585303522,0.03
2025-07-14 12:00:00,2025,7,Dimanche,Week-end,true,14 juillet,12,333.75,22.6,0.0,86.52,22.288709625121086,0.31
2025-07-14 13:00:00,2025,7,Dimanche,Week-end,true,14 juillet,13,314.25,22.4,0.0,83.24,23.199193600685366,-0.8
2025-07-14 14:00:00,2025,7,Dimanche,Week-end,true,14 juillet,14,310.75,23.4,0.0,76.06,23.733064513052664,-0.33
2025-07-14 15:00:00,2025,7,Dimanche,Week-end,true,14 juillet,15,342.75,24.0,0.0,68.01,24.29516133954448,-0.3
2025-07-14 16:00:00,2025,7,Dimanche,Week-end,true,14 juillet,16,337.0,22.4,0.0,55.24,24.47500002768732,-2.08
2025-07-14 17:00:00,2025,7,Dimanche,Week-end,true,14 juillet,17,360.5,22.3,0.0,43.74,24.416129004570745,-2.12
2025-07-14 18:00:00,2025,7,Dimanche,Week-end,true,14 juillet,18,357.5,21.6,0.0,42.03,24.046774125868275,-2.45
2025-07-14 19:00:00,2025,7,Dimanche,Week-end,true,14 juillet,19,344.75,21.5,0.0,31.44,23.410483867891372,-1.91
