code_insee_region,libelle_region,nature,date,heure,date_heure,consommation,thermique,nucleaire,eolien,solaire,hydraulique,pompage,bioenergies,ech_physiques,stockage_batterie,destockage_batterie,tco_thermique,tch_thermique,tco_nucleaire,tch_nucleaire,tco_eolien,tch_eolien,tco_solaire,tch_solaire,tco_hydraulique,tch_hydraulique,tco_bioenergies,tch_bioenergies,column_68
52,Pays de la Loire,Données temps réel,2026-02-13,16:45,2026-02-13T15:45:00+00:00,3955,211,0,401,108,16,0,105,3115,0,0,5.34,10.65,0.0,,10.14,17.35,2.73,5.24,0.4,160.0,2.65,115.38,
52,Pays de la Loire,Données temps réel,2026-02-13,19:30,2026-02-13T18:30:00+00:00,4035,212,0,590,0,16,0,105,3114,0,0,5.25,10.7,0.0,,14.62,25.53,0.0,0.0,0.4,160.0,2.6,115.38,
52,Pays de la Loire,Données temps réel,2026-02-13,20:45,2026-02-13T19:45:00+00:00,3749,210,0,457,0,16,0,105,2961,0,0,5.6,10.6,0.0,,12.19,19.77,0.0,0.0,0.43,160.0,2.8,115.38,
52,Pays de la Loire,Données temps réel,2026-02-13,21:30,2026-02-13T20:30:00+00:00,3521,211,0,571,0,16,0,105,2618,0,0,5.99,10.65,0.0,,16.22,24.71,0.0,0.0,0.45,160.0,2.98,115.38,
52,Pays de la Loire,Données temps réel,2026-02-14,00:15,2026-02-13T23:15:00+00:00,3719,217,0,1096,0,16,0,105,2285,0,0,5.83,10.95,0.0,,29.47,47.43,0.0,0.0,0.43,160.0,2.82,115.38,
52,Pays de la Loire,Données temps réel,2026-02-14,03:45,2026-02-14T02:45:00+00:00,3058,212,0,1306,0,16,0,105,1419,0,0,6.93,10.7,0.0,,42.71,56.51,0.0,0.0,0.52,160.0,3.43,115.38,
52,Pays de la Loire,Données temps réel,2026-02-14,04:15,2026-02-14T03:15:00+00:00,2927,212,0,1357,0,16,0,105,1238,0,0,7.24,10.7,0.0,,46.36,58.72,0.0,0.0,0.55,160.0,3.59,115.38,
52,Pays de la Loire,Données temps réel,2026-02-14,08:00,2026-02-14T07:00:00+00:00,3175,213,0,1605,10,16,0,105,1226,0,0,6.71,10.75,0.0,,50.55,69.45,0.31,0.49,0.5,160.0,3.31,115.38,
52,Pays de la Loire,Données temps réel,2026-02-14,08:15,2026-02-14T07:15:00+00:00,3213,214,0,1597,24,16,0,105,1257,0,0,6.66,10.8,0.0,,49.7,69.1,0.75,1.17,0.5,160.0,3.27,115.38,
52,Pays de la Loire,Données temps réel,2026-02-14,10:00,2026-02-14T09:00:00+00:00,3482,214,0,1575,260,16,0,105,1313,0,0,6.15,10.8,0.0,,45.23,68.15,7.47,12.62,0.46,160.0,3.02,115.38,
52,Pays de la Loire,Données temps réel,2026-02-14,10:45,2026-02-14T09:45:00+00:00,3473,213,0,1581,411,16,0,105,1148,0,0,6.13,10.75,0.0,,45.52,68.41,11.83,19.95,0.46,160.0,3.02,115.38,
52,Pays de la Loire,Données temps réel,2026-02-14,13:15,2026-02-14T12:15:00+00:00,3659,212,0,1180,549,16,0,105,1597,0,0,5.79,10.7,0.0,,32.25,51.06,15.0,26.65,0.44,160.0,2.87,115.38,
52,Pays de la Loire,Données temps réel,2026-02-14,16:15,2026-02-14T15:15:00+00:00,3356,213,0,565,344,16,0,105,2114,0,0,6.35,10.75,0.0,,16.84,24.45,10.25,16.7,0.48,160.0,3.13,115.38,
52,Pays de la Loire,Données temps réel,2026-02-14,17:00,2026-02-14T16:00:00+00:00,3409,213,0,417,213,16,0,105,2447,0,0,6.25,10.75,0.0,,12.23,18.04,6.25,10.34,0.47,160.0,3.08,115.38,
52,Pays de la Loire,Données temps réel,2026-02-14,17:45,2026-02-14T16:45:00+00:00,3580,213,0,292,93,16,0,105,2862,0,0,5.95,10.75,0.0,,8.16,12.64,2.6,4.51,0.45,160.0,2.93,115.38,
52,Pays de la Loire,Données temps réel,2026-02-14,18:00,2026-02-14T17:00:00+00:00,3683,213,0,268,47,16,0,105,3034,0,0,5.78,10.75,0.0,,7.28,11.6,1.28,2.28,0.43,160.0,2.85,115.38,
52,Pays de la Loire,Données temps réel,2026-02-14,18:15,2026-02-14T17:15:00+00:00,3764,214,0,250,12,16,0,105,3168,0,0,5.69,10.8,0.0,,6.64,10.82,0.32,0.58,0.43,160.0,2.79,115.38,
52,Pays de la Loire,Données temps réel,2026-02-14,18:30,2026-02-14T17:30:00+00:00,3842,214,0,228,9,16,0,105,3270,0,0,5.57,10.8,0.0,,5.93,9.87,0.23,0.44,0.42,160.0,2.73,115.38,
52,Pays de la Loire,Données temps réel,2026-02-14,22:45,2026-02-14T21:45:00+00:00,4228,217,0,44,0,16,0,105,3847,0,0,5.13,10.95,0.0,,1.04,1.9,0.0,0.0,0.38,160.0,2.48,115.38,
52,Pays de la Loire,Données temps réel,2026-02-14,23:30,2026-02-14T22:30:00+00:00,4031,217,0,93,0,16,0,105,3601,0,0,5.38,10.95,0.0,,2.31,4.02,0.0,0.0,0.4,160.0,2.6,115.38,
52,Pays de la Loire,Données temps réel,2026-02-15,00:30,2026-02-14T23:30:00+00:00,4028,209,0,232,0,16,0,105,3465,0,0,5.19,10.55,0.0,,5.76,10.04,0.0,0.0,0.4,160.0,2.61,115.38,
52,Pays de la Loire,Données temps réel,2026-02-15,00:45,2026-02-14T23:45:00+00:00,3898,217,0,230,0,15,0,105,3331,0,0,5.57,10.95,0.0,,5.9,9.95,0.0,0.0,0.38,150.0,2.69,115.38,
52,Pays de la Loire,Données temps réel,2026-02-15,01:00,2026-02-15T00:00:00+00:00,3930,217,0,243,0,15,0,105,3350,0,0,5.52,10.95,0.0,,6.18,10.51,0.0,0.0,0.38,150.0,2.67,115.38,
52,Pays de la Loire,Données temps réel,2026-02-15,02:15,2026-02-15T01:15:00+00:00,3647,217,0,562,0,15,0,105,2749,0,0,5.95,10.95,0.0,,15.41,24.32,0.0,0.0,0.41,150.0,2.88,115.38,
52,Pays de la Loire,Données temps réel,2026-02-15,03:30,2026-02-15T02:30:00+00:00,3478,217,0,986,0,15,0,105,2155,0,0,6.24,10.95,0.0,,28.35,42.67,0.0,0.0,0.43,150.0,3.02,115.38,
52,Pays de la Loire,Données temps réel,2026-02-15,03:45,2026-02-15T02:45:00+00:00,3390,217,0,1017,0,15,0,105,2035,0,0,6.4,10.95,0.0,,30.0,44.01,0.0,0.0,0.44,150.0,3.1,115.38,
52,Pays de la Loire,Données temps réel,2026-02-15,04:30,2026-02-15T03:30:00+00:00,3378,217,0,1148,0,15,0,105,1892,0,0,6.42,10.95,0.0,,33.98,49.68,0.0,0.0,0.44,150.0,3.11,115.38,
52,Pays de la Loire,Données temps réel,2026-02-15,07:15,2026-02-15T06:15:00+00:00,3364,217,0,1454,0,15,0,105,1573,0,0,6.45,10.95,0.0,,43.22,62.92,0.0,0.0,0.45,150.0,3.12,115.38,
52,Pays de la Loire,Données temps réel,2026-02-15,09:30,2026-02-15T08:30:00+00:00,3772,216,0,1531,85,15,0,105,1819,0,0,5.73,10.9,0.0,,40.59,66.25,2.25,4.13,0.4,150.0,2.78,115.38,
52,Pays de la Loire,Données temps réel,2026-02-15,11:15,2026-02-15T10:15:00+00:00,3995,214,0,1725,129,15,0,105,1807,0,0,5.36,10.8,0.0,,43.18,74.64,3.23,6.26,0.38,150.0,2.63,115.38,
52,Pays de la Loire,Données temps réel,2026-02-15,13:15,2026-02-15T12:15:00+00:00,3906,212,0,1883,188,16,0,105,1502,0,0,5.43,10.7,0.0,,48.21,81.48,4.81,9.13,0.41,160.0,2.69,115.38,
52,Pays de la Loire,Données temps réel,2026-02-15,14:00,2026-02-15T13:00:00+00:00,3640,213,0,1915,185,16,0,105,1207,0,0,5.85,10.75,0.0,,52.61,82.86,5.08,8.98,0.44,160.0,2.88,115.38,
52,Pays de la Loire,Données temps réel,2026-02-15,14:15,2026-02-15T13:15:00+00:00,3604,212,0,1938,190,16,0,105,1145,0,0,5.88,10.7,0.0,,53.77,83.86,5.27,9.22,0.44,160.0,2.91,115.38,
52,Pays de la Loire,Données temps réel,2026-02-15,15:30,2026-02-15T14:30:00+00:00,3462,212,0,1934,157,16,0,105,1039,0,0,6.12,10.7,0.0,,55.86,83.69,4.53,7.62,0.46,160.0,3.03,115.38,
52,Pays de la Loire,Données temps réel,2026-02-15,15:45,2026-02-15T14:45:00+00:00,3433,212,0,1940,144,16,0,105,1016,0,0,6.18,10.7,0.0,,56.51,83.95,4.19,6.99,0.47,160.0,3.06,115.38,
52,Pays de la Loire,Données temps réel,2026-02-15,16:15,2026-02-15T15:15:00+00:00,3456,212,0,1953,115,16,0,105,1056,0,0,6.13,10.7,0.0,,56.51,84.51,3.33,5.58,0.46,160.0,3.04,115.38,
52,Pays de la Loire,Données temps réel,2026-02-15,17:15,2026-02-15T16:15:00+00:00,3454,211,0,1936,74,16,0,105,1112,0,0,6.11,10.65,0.0,,56.05,83.77,2.14,3.59,0.46,160.0,3.04,115.38,
52,Pays de la Loire,Données temps réel,2026-02-15,18:00,2026-02-15T17:00:00+00:00,3530,212,0,1893,32,16,0,105,1273,0,0,6.01,10.7,0.0,,53.63,81.91,0.91,1.55,0.45,160.0,2.97,115.38,
52,Pays de la Loire,Données temps réel,2026-02-15,18:15,2026-02-15T17:15:00+00:00,3494,211,0,1886,10,16,0,105,1267,0,0,6.04,10.65,0.0,,53.98,81.61,0.29,0.49,0.46,160.0,3.01,115.38,
52,Pays de la Loire,Données temps réel,2026-02-15,18:30,2026-02-15T17:30:00+00:00,3546,211,0,1887,8,16,0,105,1320,0,0,5.95,10.65,0.0,,53.21,81.65,0.23,0.39,0.45,160.0,2.96,115.38,
52,Pays de la Loire,Données temps réel,2026-02-15,18:45,2026-02-15T17:45:00+00:00,3677,211,0,1869,8,16,0,105,1469,0,0,5.74,10.65,0.0,,50.83,80.87,0.22,0.39,0.44,160.0,2.86,115.38,
52,Pays de la Loire,Données temps réel,2026-02-15,19:45,2026-02-15T18:45:00+00:00,3696,210,0,1847,0,16,0,105,1519,0,0,5.68,10.6,0.0,,49.97,79.92,0.0,0.0,0.43,160.0,2.84,115.38,
52,Pays de la Loire,Données temps réel,2026-02-15,20:45,2026-02-15T19:45:00+00:00,3440,210,0,1859,0,16,0,105,1251,0,0,6.1,10.6,0.0,,54.04,80.44,0.0,0.0,0.47,160.0,3.05,115.38,
52,Pays de la Loire,Données temps réel,2026-02-15,21:45,2026-02-15T20:45:00+00:00,3280,209,0,1865,0,16,0,105,1085,0,0,6.37,10.55,0.0,,56.86,80.7,0.0,0.0,0.49,160.0,3.2,115.38,
52,Pays de la Loire,Données temps réel,2026-02-15,22:30,2026-02-15T21:30:00+00:00,3471,209,0,1885,0,16,0,105,1257,0,0,6.02,10.55,0.0,,54.31,81.57,0.0,0.0,0.46,160.0,3.03,115.38,
52,Pays de la Loire,Données temps réel,2026-02-15,22:45,2026-02-15T21:45:00+00:00,3642,209,0,1834,0,16,0,105,1479,0,0,5.74,10.55,0.0,,50.36,79.36,0.0,0.0,0.44,160.0,2.88,115.38,
52,Pays de la Loire,Données temps réel,2026-02-16,01:30,2026-02-16T00:30:00+00:00,3434,209,0,1588,0,17,0,105,1516,0,0,6.09,10.55,0.0,,46.24,68.71,0.0,0.0,0.5,170.0,3.06,115.38,
52,Pays de la Loire,Données temps réel,2026-02-16,02:15,2026-02-16T01:15:00+00:00,3021,209,0,1060,0,17,0,105,1631,0,0,6.92,10.55,0.0,,35.09,45.87,0.0,0.0,0.56,170.0,3.48,115.38,
52,Pays de la Loire,Données temps réel,2026-02-16,03:45,2026-02-16T02:45:00+00:00,2883,210,0,1000,0,17,0,105,1552,0,0,7.28,10.6,0.0,,34.69,43.27,0.0,0.0,0.59,170.0,3.64,115.38,
52,Pays de la Loire,Données temps réel,2026-02-16,04:00,2026-02-16T03:00:00+00:00,2955,210,0,982,0,17,0,105,1642,0,0,7.11,10.6,0.0,,33.23,42.49,0.0,0.0,0.58,170.0,3.55,115.38,
52,Pays de la Loire,Données temps réel,2026-02-16,04:15,2026-02-16T03:15:00+00:00,2888,210,0,965,0,17,0,105,1591,0,0,7.27,10.6,0.0,,33.41,41.76,0.0,0.0,0.59,170.0,3.64,115.38,
52,Pays de la Loire,Données temps réel,2026-02-16,04:30,2026-02-16T03:30:00+00:00,2869,210,0,947,0,17,0,105,1592,0,0,7.32,10.6,0.0,,33.01,40.98,0.0,0.0,0.59,170.0,3.66,115.38,
52,Pays de la Loire,Données temps réel,2026-02-16,05:00,2026-02-16T04:00:00+00:00,2996,210,0,962,0,17,0,105,1703,0,0,7.01,10.6,0.0,,32.11,41.63,0.0,0.0,0.57,170.0,3.5,115.38,
52,Pays de la Loire,Données temps réel,2026-02-16,06:30,2026-02-16T05:30:00+00:00,3765,210,0,1655,0,17,0,105,1778,0,0,5.58,10.6,0.0,,43.96,71.61,0.0,0.0,0.45,170.0,2.79,115.38,
52,Pays de la Loire,Données temps réel,2026-02-16,08:00,2026-02-16T07:00:00+00:00,4253,247,0,1752,17,17,0,105,2116,0,0,5.81,12.47,0.0,,41.19,75.81,0.4,0.83,0.4,170.0,2.47,115.38,
52,Pays de la Loire,Données temps réel,2026-02-16,10:15,2026-02-16T09:15:00+00:00,4341,243,0,1749,283,17,0,104,1945,0,0,5.6,12.27,0.0,,40.29,75.68,6.52,13.74,0.39,170.0,2.4,114.29,
52,Pays de la Loire,Données temps réel,2026-02-16,11:30,2026-02-16T10:30:00+00:00,4177,243,0,1698,481,17,0,104,1636,0,0,5.82,12.27,0.0,,40.65,73.47,11.52,23.35,0.41,170.0,2.49,114.29,
52,Pays de la Loire,Données temps réel,2026-02-16,12:45,2026-02-16T11:45:00+00:00,4414,247,0,1524,604,17,0,104,1919,0,0,5.6,12.47,0.0,,34.53,65.95,13.68,29.32,0.39,170.0,2.36,114.29,
52,Pays de la Loire,Données temps réel,2026-02-16,13:00,2026-02-16T12:00:00+00:00,4058,247,0,1166,519,17,0,104,2005,0,0,6.09,12.47,0.0,,28.73,50.45,12.79,25.19,0.42,170.0,2.56,114.29,
52,Pays de la Loire,Données temps réel,2026-02-16,16:00,2026-02-16T15:00:00+00:00,4006,210,0,1414,465,16,0,104,1797,0,0,5.24,10.6,0.0,,35.3,61.19,11.61,22.57,0.4,160.0,2.6,114.29,
52,Pays de la Loire,Données temps réel,2026-02-16,16:30,2026-02-16T15:30:00+00:00,3894,210,0,1427,378,16,0,104,1758,0,0,5.39,10.6,0.0,,36.65,61.75,9.71,18.35,0.41,160.0,2.67,114.29,
52,Pays de la Loire,Données temps réel,2026-02-16,17:15,2026-02-16T16:15:00+00:00,3666,211,0,1819,200,16,0,104,1315,0,0,5.76,10.65,0.0,,49.62,78.71,5.46,9.71,0.44,160.0,2.84,114.29,
52,Pays de la Loire,Données temps réel,2026-02-16,21:45,2026-02-16T20:45:00+00:00,3905,213,0,1716,0,17,0,104,1856,-1,0,5.45,10.75,0.0,,43.94,74.25,0.0,0.0,0.44,170.0,2.66,114.29,
52,Pays de la Loire,Données temps réel,2026-02-17,02:00,2026-02-17T01:00:00+00:00,3819,215,0,1263,0,17,0,104,2220,-1,0,5.63,10.85,0.0,,33.07,54.65,0.0,0.0,0.45,170.0,2.72,114.29,
52,Pays de la Loire,Données temps réel,2026-02-17,03:15,2026-02-17T02:15:00+00:00,3531,215,0,1231,0,17,0,104,1964,-1,0,6.09,10.85,0.0,,34.86,53.27,0.0,0.0,0.48,170.0,2.95,114.29,
52,Pays de la Loire,Données temps réel,2026-02-17,05:45,2026-02-17T04:45:00+00:00,3719,216,0,1229,0,17,0,104,2153,0,0,5.81,10.9,0.0,,33.05,53.18,0.0,0.0,0.46,170.0,2.8,114.29,
52,Pays de la Loire,Données temps réel,2026-02-17,06:15,2026-02-17T05:15:00+00:00,3896,216,0,1055,0,17,0,104,2502,0,2,5.54,10.9,0.0,,27.08,45.65,0.0,0.0,0.44,170.0,2.67,114.29,
52,Pays de la Loire,Données temps réel,2026-02-17,09:15,2026-02-17T08:15:00+00:00,4316,215,0,521,141,17,0,104,3317,0,2,4.98,10.85,0.0,,12.07,22.54,3.27,6.84,0.39,170.0,2.41,114.29,
52,Pays de la Loire,Données temps réel,2026-02-17,10:45,2026-02-17T09:45:00+00:00,4181,214,0,173,485,16,0,104,3189,-1,0,5.12,10.8,0.0,,4.14,7.49,11.6,23.54,0.38,160.0,2.49,114.29,
52,Pays de la Loire,Données temps réel,2026-02-17,11:30,2026-02-17T10:30:00+00:00,4129,214,0,137,594,16,0,104,3065,-2,0,5.18,10.8,0.0,,3.32,5.93,14.39,28.83,0.39,160.0,2.52,114.29,
52,Pays de la Loire,Données temps réel,2026-02-17,12:00,2026-02-17T11:00:00+00:00,4212,214,0,130,658,16,0,104,3090,-1,0,5.08,10.8,0.0,,3.09,5.63,15.62,31.94,0.38,160.0,2.47,114.29,
52,Pays de la Loire,Données temps réel,2026-02-17,12:30,2026-02-17T11:30:00+00:00,4129,213,0,139,644,16,0,104,3012,0,0,5.16,10.75,0.0,,3.37,6.01,15.6,31.26,0.39,160.0,2.52,114.29,
52,Pays de la Loire,Données temps réel,2026-02-17,12:45,2026-02-17T11:45:00+00:00,4121,213,0,132,619,16,0,104,3037,0,0,5.17,10.75,0.0,,3.2,5.71,15.02,30.05,0.39,160.0,2.52,114.29,
52,Pays de la Loire,Données temps réel,2026-02-17,13:00,2026-02-17T12:00:00+00:00,4101,213,0,126,591,16,0,104,3049,0,0,5.19,10.75,0.0,,3.07,5.45,14.41,28.69,0.39,160.0,2.54,114.29,
52,Pays de la Loire,Données temps réel,2026-02-17,14:45,2026-02-17T13:45:00+00:00,3898,212,0,116,393,16,0,104,3055,0,1,5.44,10.7,0.0,,2.98,5.02,10.08,19.08,0.41,160.0,2.67,114.29,
52,Pays de la Loire,Données temps réel,2026-02-17,18:00,2026-02-17T17:00:00+00:00,4020,246,0,478,37,17,0,104,3139,-1,0,6.12,12.42,0.0,,11.89,20.68,0.92,1.8,0.42,170.0,2.59,114.29,
52,Pays de la Loire,Données temps réel,2026-02-17,18:15,2026-02-17T17:15:00+00:00,4026,246,0,535,11,17,0,104,3113,0,0,6.11,12.42,0.0,,13.29,23.15,0.27,0.53,0.42,170.0,2.58,114.29,
52,Pays de la Loire,Données temps réel,2026-02-17,20:00,2026-02-17T19:00:00+00:00,4106,211,0,902,0,17,0,104,2874,0,0,5.14,10.65,0.0,,21.97,39.03,0.0,0.0,0.41,170.0,2.53,114.29,
52,Pays de la Loire,Données temps réel,2026-02-17,20:15,2026-02-17T19:15:00+00:00,4006,211,0,868,0,17,0,104,2807,0,0,5.27,10.65,0.0,,21.67,37.56,0.0,0.0,0.42,170.0,2.6,114.29,
52,Pays de la Loire,Données temps réel,2026-02-17,20:30,2026-02-17T19:30:00+00:00,3945,211,0,825,0,17,0,104,2789,0,0,5.35,10.65,0.0,,20.91,35.7,0.0,0.0,0.43,170.0,2.64,114.29,
52,Pays de la Loire,Données temps réel,2026-02-17,23:30,2026-02-17T22:30:00+00:00,3882,212,0,1330,0,17,0,104,2219,0,0,5.46,10.7,0.0,,34.26,57.55,0.0,0.0,0.44,170.0,2.68,114.29,
52,Pays de la Loire,Données temps réel,2026-02-18,00:30,2026-02-17T23:30:00+00:00,3881,208,0,1533,0,17,0,104,2020,0,0,5.36,10.5,0.0,,39.5,66.33,0.0,0.0,0.44,170.0,2.68,114.29,
52,Pays de la Loire,Données temps réel,2026-02-18,01:30,2026-02-18T00:30:00+00:00,3740,212,0,1669,0,16,0,104,1739,0,0,5.67,10.7,0.0,,44.63,72.22,0.0,0.0,0.43,160.0,2.78,114.29,
52,Pays de la Loire,Données temps réel,2026-02-18,03:30,2026-02-18T02:30:00+00:00,3282,212,0,1733,0,16,0,104,1217,-1,0,6.46,10.7,0.0,,52.8,74.99,0.0,0.0,0.49,160.0,3.17,114.29,
52,Pays de la Loire,Données temps réel,2026-02-18,06:30,2026-02-18T05:30:00+00:00,3782,212,0,1569,0,16,0,104,1880,0,0,5.61,10.7,0.0,,41.49,67.89,0.0,0.0,0.42,160.0,2.75,114.29,
52,Pays de la Loire,Données temps réel,2026-02-18,08:15,2026-02-18T07:15:00+00:00,4266,212,0,1480,22,16,0,104,2431,0,0,4.97,10.7,0.0,,34.69,64.04,0.52,1.07,0.38,160.0,2.44,114.29,
52,Pays de la Loire,Données temps réel,2026-02-18,08:30,2026-02-18T07:30:00+00:00,4225,211,0,1465,28,16,0,104,2400,0,0,4.99,10.65,0.0,,34.67,63.39,0.66,1.36,0.38,160.0,2.46,114.29,
52,Pays de la Loire,Données temps réel,2026-02-18,08:45,2026-02-18T07:45:00+00:00,4261,211,0,1434,39,16,0,104,2456,0,0,4.95,10.65,0.0,,33.65,62.05,0.92,1.89,0.38,160.0,2.44,114.29,
52,Pays de la Loire,Données temps réel,2026-02-18,10:30,2026-02-18T09:30:00+00:00,4172,210,0,1561,152,16,0,104,2129,0,0,5.03,10.6,0.0,,37.42,67.55,3.64,7.38,0.38,160.0,2.49,114.29,
52,Pays de la Loire,Données temps réel,2026-02-18,14:15,2026-02-18T13:15:00+00:00,3997,208,0,1608,320,16,0,104,1740,0,0,5.2,10.5,0.0,,40.23,69.58,8.01,15.53,0.4,160.0,2.6,114.29,
52,Pays de la Loire,Données temps réel,2026-02-18,14:30,2026-02-18T13:30:00+00:00,4263,208,0,1650,330,16,0,104,1955,0,0,4.88,10.5,0.0,,38.71,71.4,7.74,16.02,0.38,160.0,2.44,114.29,
52,Pays de la Loire,Données temps réel,2026-02-18,18:00,2026-02-18T17:00:00+00:00,4063,212,0,1991,43,17,0,104,1696,0,1,5.22,10.7,0.0,,49.0,86.15,1.06,2.09,0.42,170.0,2.56,114.29,
52,Pays de la Loire,Données temps réel,2026-02-18,18:30,2026-02-18T17:30:00+00:00,4221,212,0,1982,10,17,0,104,1896,-1,0,5.02,10.7,0.0,,46.96,85.76,0.24,0.49,0.4,170.0,2.46,114.29,
52,Pays de la Loire,Données temps réel,2026-02-18,19:15,2026-02-18T18:15:00+00:00,4254,249,0,1919,0,17,0,104,1966,0,0,5.85,12.57,0.0,,45.11,83.04,0.0,0.0,0.4,170.0,2.44,114.29,
52,Pays de la Loire,Données temps réel,2026-02-18,19:30,2026-02-18T18:30:00+00:00,4229,249,0,1916,0,17,0,104,1944,0,0,5.89,12.57,0.0,,45.31,82.91,0.0,0.0,0.4,170.0,2.46,114.29,
52,Pays de la Loire,Données temps réel,2026-02-18,19:45,2026-02-18T18:45:00+00:00,4179,249,0,1864,0,17,0,104,1946,0,0,5.96,12.57,0.0,,44.6,80.66,0.0,0.0,0.41,170.0,2.49,114.29,
52,Pays de la Loire,Données temps réel,2026-02-19,01:15,2026-02-19T00:15:00+00:00,3671,212,0,1739,0,17,0,104,1599,0,0,5.77,10.7,0.0,,47.37,75.25,0.0,0.0,0.46,170.0,2.83,114.29,
52,Pays de la Loire,Données temps réel,2026-02-19,01:45,2026-02-19T00:45:00+00:00,3636,212,0,1764,0,17,0,104,1539,0,0,5.83,10.7,0.0,,48.51,76.33,0.0,0.0,0.47,170.0,2.86,114.29,
52,Pays de la Loire,Données temps réel,2026-02-19,02:15,2026-02-19T01:15:00+00:00,3470,212,0,1608,0,17,0,104,1529,0,0,6.11,10.7,0.0,,46.34,69.58,0.0,0.0,0.49,170.0,3.0,114.29,
52,Pays de la Loire,Données temps réel,2026-02-19,02:45,2026-02-19T01:45:00+00:00,3439,212,0,1661,0,17,0,104,1445,0,0,6.16,10.7,0.0,,48.3,71.87,0.0,0.0,0.49,170.0,3.02,114.29,
52,Pays de la Loire,Données temps réel,2026-02-19,04:45,2026-02-19T03:45:00+00:00,3439,213,0,1774,0,17,0,104,1331,0,0,6.19,10.75,0.0,,51.58,76.76,0.0,0.0,0.49,170.0,3.02,114.29,
52,Pays de la Loire,Données temps réel,2026-02-19,05:00,2026-02-19T04:00:00+00:00,3479,213,0,1776,0,17,0,104,1370,0,0,6.12,10.75,0.0,,51.05,76.85,0.0,0.0,0.49,170.0,2.99,114.29,
52,Pays de la Loire,Données temps réel,2026-02-19,08:30,2026-02-19T07:30:00+00:00,4278,213,0,1866,37,17,0,104,2040,0,0,4.98,10.75,0.0,,43.62,80.74,0.86,1.8,0.4,170.0,2.43,114.29,
52,Pays de la Loire,Données temps réel,2026-02-19,09:00,2026-02-19T08:00:00+00:00,4246,213,0,1883,96,17,0,104,1933,0,0,5.02,10.75,0.0,,44.35,81.48,2.26,4.66,0.4,170.0,2.45,114.29,
52,Pays de la Loire,Données temps réel,2026-02-19,09:45,2026-02-19T08:45:00+00:00,4350,213,0,1882,186,17,0,104,1947,0,1,4.9,10.75,0.0,,43.26,81.44,4.28,9.03,0.39,170.0,2.39,114.29,
52,Pays de la Loire,Données temps réel,2026-02-19,10:15,2026-02-19T09:15:00+00:00,4353,212,0,1872,252,17,0,104,1896,0,0,4.87,10.7,0.0,,43.0,81.0,5.79,12.23,0.39,170.0,2.39,114.29,
52,Pays de la Loire,Données temps réel,2026-02-19,11:30,2026-02-19T10:30:00+00:00,4127,212,0,1641,363,17,0,104,1791,-1,0,5.14,10.7,0.0,,39.76,71.01,8.8,17.62,0.41,170.0,2.52,114.29,
52,Pays de la Loire,Données temps réel,2026-02-19,11:45,2026-02-19T10:45:00+00:00,4227,212,0,1645,410,17,0,104,1840,-1,0,5.02,10.7,0.0,,38.92,71.18,9.7,19.9,0.4,170.0,2.46,114.29,
52,Pays de la Loire,Données temps réel,2026-02-19,15:45,2026-02-19T14:45:00+00:00,3944,211,0,1643,403,17,0,104,1565,0,0,5.35,10.65,0.0,,41.66,71.09,10.22,19.56,0.43,170.0,2.64,114.29,
52,Pays de la Loire,Données temps réel,2026-02-19,17:00,2026-02-19T16:00:00+00:00,3707,211,0,1532,183,17,0,104,1660,0,0,5.69,10.65,0.0,,41.33,66.29,4.94,8.88,0.46,170.0,2.81,114.29,
52,Pays de la Loire,Données temps réel,2026-02-19,20:15,2026-02-19T19:15:00+00:00,3870,212,0,1254,0,17,0,104,2283,0,0,5.48,10.7,0.0,,32.4,54.26,0.0,0.0,0.44,170.0,2.69,114.29,
52,Pays de la Loire,Données temps réel,2026-02-19,20:45,2026-02-19T19:45:00+00:00,3771,212,0,1298,0,17,0,104,2139,0,0,5.62,10.7,0.0,,34.42,56.17,0.0,0.0,0.45,170.0,2.76,114.29,
52,Pays de la Loire,Données temps réel,2026-02-19,22:30,2026-02-19T21:30:00+00:00,3692,212,0,1204,0,17,0,104,2156,-1,0,5.74,10.7,0.0,,32.61,52.1,0.0,0.0,0.46,170.0,2.82,114.29,
52,Pays de la Loire,Données temps réel,2026-02-20,00:00,2026-02-19T23:00:00+00:00,3646,211,0,1223,0,17,0,104,2092,0,0,5.79,10.65,0.0,,33.54,52.92,0.0,0.0,0.47,170.0,2.85,114.29,
52,Pays de la Loire,Données temps réel,2026-02-20,00:45,2026-02-19T23:45:00+00:00,3692,213,0,1198,0,17,0,104,2162,-1,0,5.77,10.75,0.0,,32.45,51.84,0.0,0.0,0.46,170.0,2.82,114.29,
52,Pays de la Loire,Données temps réel,2026-02-20,01:15,2026-02-20T00:15:00+00:00,3599,213,0,1124,0,17,0,104,2140,0,0,5.92,10.75,0.0,,31.23,48.64,0.0,0.0,0.47,170.0,2.89,114.29,
52,Pays de la Loire,Données temps réel,2026-02-20,02:30,2026-02-20T01:30:00+00:00,3390,213,0,720,0,17,0,104,2335,-1,0,6.28,10.75,0.0,,21.24,31.16,0.0,0.0,0.5,170.0,3.07,114.29,
52,Pays de la Loire,Données temps réel,2026-02-20,05:15,2026-02-20T04:15:00+00:00,3384,214,0,725,0,17,0,104,2324,0,0,6.32,10.8,0.0,,21.42,31.37,0.0,0.0,0.5,170.0,3.07,114.29,
