date_heure,libelle_metropole,consommation
2025-06-10 01:00:00+00:00,Nantes Métropole,254.0
2025-06-10 02:00:00+00:00,Nantes Métropole,248.25
2025-06-10 03:00:00+00:00,Nantes Métropole,274.5
2025-06-10 04:00:00+00:00,Nantes Métropole,293.75
2025-06-10 05:00:00+00:00,Nantes Métropole,342.5
2025-06-10 06:00:00+00:00,Nantes Métropole,382.5
2025-06-10 07:00:00+00:00,Nantes Métropole,391.25
2025-06-10 08:00:00+00:00,Nantes Métropole,399.0
2025-06-10 09:00:00+00:00,Nantes Métropole,403.25
2025-06-10 10:00:00+00:00,Nantes Métropole,430.0
2025-06-10 11:00:00+00:00,Nantes Métropole,450.75
2025-06-10 12:00:00+00:00,Nantes Métropole,432.75
2025-06-10 13:00:00+00:00,Nantes Métropole,418.5
2025-06-10 14:00:00+00:00,Nantes Métropole,406.75
2025-06-10 15:00:00+00:00,Nantes Métropole,390.25
2025-06-10 16:00:00+00:00,Nantes Métropole,391.0
2025-06-10 17:00:00+00:00,Nantes Métropole,396.75
2025-06-10 18:00:00+00:00,Nantes Métropole,379.75
2025-06-10 19:00:00+00:00,Nantes Métropole,358.25
2025-06-10 20:00:00+00:00,Nantes Métropole,361.0
2025-06-10 21:00:00+00:00,Nantes Métropole,360.0
2025-06-10 22:00:00+00:00,Nantes Métropole,339.5
2025-06-10 23:00:00+00:00,Nantes Métropole,297.5
2025-06-11 00:00:00+00:00,Nantes Métropole,283.0
2025-06-11 01:00:00+00:00,Nantes Métropole,268.0
2025-06-11 02:00:00+00:00,Nantes Métropole,263.0
2025-06-11 03:00:00+00:00,Nantes Métropole,277.5
2025-06-11 04:00:00+00:00,Nantes Métropole,305.0
2025-06-11 05:00:00+00:00,Nantes Métropole,342.0
2025-06-11 06:00:00+00:00,Nantes Métropole,378.0
2025-06-11 07:00:00+00:00,Nantes Métropole,383.5
2025-06-11 08:00:00+00:00,Nantes Métropole,405.25
2025-06-11 09:00:00+00:00,Nantes Métropole,426.0
2025-06-11 10:00:00+00:00,Nantes Métropole,461.0
2025-06-11 11:00:00+00:00,Nantes Métropole,470.5
2025-06-11 12:00:00+00:00,Nantes Métropole,451.5
2025-06-11 13:00:00+00:00,Nantes Métropole,448.75
2025-06-11 14:00:00+00:00,Nantes Métropole,420.0
2025-06-11 15:00:00+00:00,Nantes Métropole,407.5
2025-06-11 16:00:00+00:00,Nantes Métropole,424.75
2025-06-11 17:00:00+00:00,Nantes Métropole,429.25
2025-06-11 18:00:00+00:00,Nantes Métropole,404.75
2025-06-11 19:00:00+00:00,Nantes Métropole,364.0
2025-06-11 20:00:00+00:00,Nantes Métropole,369.0
2025-06-11 21:00:00+00:00,Nantes Métropole,379.75
2025-06-11 22:00:00+00:00,Nantes Métropole,354.25
2025-06-11 23:00:00+00:00,Nantes Métropole,318.0
2025-06-12 00:00:00+00:00,Nantes Métropole,297.0
2025-06-12 01:00:00+00:00,Nantes Métropole,280.75
2025-06-12 02:00:00+00:00,Nantes Métropole,274.0
2025-06-12 03:00:00+00:00,Nantes Métropole,285.75
2025-06-12 04:00:00+00:00,Nantes Métropole,307.5
2025-06-12 05:00:00+00:00,Nantes Métropole,354.75
2025-06-12 06:00:00+00:00,Nantes Métropole,392.25
2025-06-12 07:00:00+00:00,Nantes Métropole,413.0
2025-06-12 08:00:00+00:00,Nantes Métropole,426.75
2025-06-12 09:00:00+00:00,Nantes Métropole,454.75
2025-06-12 10:00:00+00:00,Nantes Métropole,450.75
2025-06-12 11:00:00+00:00,Nantes Métropole,459.0
2025-06-12 12:00:00+00:00,Nantes Métropole,439.75
2025-06-12 13:00:00+00:00,Nantes Métropole,434.25
2025-06-12 14:00:00+00:00,Nantes Métropole,395.0
2025-06-12 15:00:00+00:00,Nantes Métropole,383.75
2025-06-12 16:00:00+00:00,Nantes Métropole,388.75
2025-06-12 17:00:00+00:00,Nantes Métropole,401.75
2025-06-12 18:00:00+00:00,Nantes Métropole,381.0
2025-06-12 19:00:00+00:00,Nantes Métropole,350.75
2025-06-12 20:00:00+00:00,Nantes Métropole,360.0
2025-06-12 21:00:00+00:00,Nantes Métropole,361.25
2025-06-12 22:00:00+00:00,Nantes Métropole,337.25
2025-06-12 23:00:00+00:00,Nantes Métropole,303.5
2025-06-13 00:00:00+00:00,Nantes Métropole,283.75
2025-06-13 01:00:00+00:00,Nantes Métropole,267.25
2025-06-13 02:00:00+00:00,Nantes Métropole,266.0
2025-06-13 03:00:00+00:00,Nantes Métropole,282.0
2025-06-13 04:00:00+00:00,Nantes Métropole,297.25
2025-06-13 05:00:00+00:00,Nantes Métropole,348.0
2025-06-13 06:00:00+00:00,Nantes Métropole,378.0
2025-06-13 07:00:00+00:00,Nantes Métropole,404.5
2025-06-13 08:00:00+00:00,Nantes Métropole,395.75
2025-06-13 09:00:00+00:00,Nantes Métropole,426.25
2025-06-13 10:00:00+00:00,Nantes Métropole,483.5
2025-06-13 11:00:00+00:00,Nantes Métropole,466.75
2025-06-13 12:00:00+00:00,Nantes Métropole,417.5
2025-06-13 13:00:00+00:00,Nantes Métropole,379.75
2025-06-13 14:00:00+00:00,Nantes Métropole,392.75
2025-06-13 15:00:00+00:00,Nantes Métropole,398.75
2025-06-13 16:00:00+00:00,Nantes Métropole,402.5
2025-06-13 17:00:00+00:00,Nantes Métropole,390.5
2025-06-13 18:00:00+00:00,Nantes Métropole,368.0
2025-06-13 19:00:00+00:00,Nantes Métropole,346.25
2025-06-13 20:00:00+00:00,Nantes Métropole,346.0
2025-06-13 21:00:00+00:00,Nantes Métropole,355.75
2025-06-13 22:00:00+00:00,Nantes Métropole,329.0
2025-06-13 23:00:00+00:00,Nantes Métropole,296.25
2025-06-14 00:00:00+00:00,Nantes Métropole,276.0
2025-06-14 01:00:00+00:00,Nantes Métropole,255.0
2025-06-14 02:00:00+00:00,Nantes Métropole,247.75
2025-06-14 03:00:00+00:00,Nantes Métropole,249.5
2025-06-14 04:00:00+00:00,Nantes Métropole,249.25
2025-06-14 05:00:00+00:00,Nantes Métropole,256.5
2025-06-14 06:00:00+00:00,Nantes Métropole,274.5
2025-06-14 07:00:00+00:00,Nantes Métropole,299.75
2025-06-14 08:00:00+00:00,Nantes Métropole,326.75
2025-06-14 09:00:00+00:00,Nantes Métropole,343.25
2025-06-14 10:00:00+00:00,Nantes Métropole,369.25
2025-06-14 11:00:00+00:00,Nantes Métropole,363.25
2025-06-14 12:00:00+00:00,Nantes Métropole,338.25
2025-06-14 13:00:00+00:00,Nantes Métropole,318.25
2025-06-14 14:00:00+00:00,Nantes Métropole,318.0
2025-06-14 15:00:00+00:00,Nantes Métropole,308.75
2025-06-14 16:00:00+00:00,Nantes Métropole,309.5
2025-06-14 17:00:00+00:00,Nantes Métropole,315.5
2025-06-14 18:00:00+00:00,Nantes Métropole,304.5
2025-06-14 19:00:00+00:00,Nantes Métropole,288.5
2025-06-14 20:00:00+00:00,Nantes Métropole,304.5
2025-06-14 21:00:00+00:00,Nantes Métropole,317.0
2025-06-14 22:00:00+00:00,Nantes Métropole,303.25
2025-06-14 23:00:00+00:00,Nantes Métropole,267.0
2025-06-15 00:00:00+00:00,Nantes Métropole,252.25
2025-06-15 01:00:00+00:00,Nantes Métropole,234.5
2025-06-15 02:00:00+00:00,Nantes Métropole,222.5
2025-06-15 03:00:00+00:00,Nantes Métropole,216.25
2025-06-15 04:00:00+00:00,Nantes Métropole,214.75
2025-06-15 05:00:00+00:00,Nantes Métropole,219.0
2025-06-15 06:00:00+00:00,Nantes Métropole,235.75
2025-06-15 07:00:00+00:00,Nantes Métropole,265.5
2025-06-15 08:00:00+00:00,Nantes Métropole,288.75
2025-06-15 09:00:00+00:00,Nantes Métropole,327.5
2025-06-15 10:00:00+00:00,Nantes Métropole,359.5
2025-06-15 11:00:00+00:00,Nantes Métropole,343.0
2025-06-15 12:00:00+00:00,Nantes Métropole,319.25
2025-06-15 13:00:00+00:00,Nantes Métropole,305.75
2025-06-15 14:00:00+00:00,Nantes Métropole,292.0
2025-06-15 15:00:00+00:00,Nantes Métropole,293.0
2025-06-15 16:00:00+00:00,Nantes Métropole,296.0
2025-06-15 17:00:00+00:00,Nantes Métropole,311.0
2025-06-15 18:00:00+00:00,Nantes Métropole,322.0
2025-06-15 19:00:00+00:00,Nantes Métropole,311.25
2025-06-15 20:00:00+00:00,Nantes Métropole,316.5
2025-06-15 21:00:00+00:00,Nantes Métropole,326.75
2025-06-15 22:00:00+00:00,Nantes Métropole,305.5
2025-06-15 23:00:00+00:00,Nantes Métropole,277.75
2025-06-16 00:00:00+00:00,Nantes Métropole,254.75
2025-06-16 01:00:00+00:00,Nantes Métropole,242.5
2025-06-16 02:00:00+00:00,Nantes Métropole,239.75
2025-06-16 03:00:00+00:00,Nantes Métropole,254.75
2025-06-16 04:00:00+00:00,Nantes Métropole,283.25
2025-06-16 05:00:00+00:00,Nantes Métropole,328.0
2025-06-16 06:00:00+00:00,Nantes Métropole,360.5
2025-06-16 07:00:00+00:00,Nantes Métropole,387.0
2025-06-16 08:00:00+00:00,Nantes Métropole,388.75
2025-06-16 09:00:00+00:00,Nantes Métropole,396.5
2025-06-16 10:00:00+00:00,Nantes Métropole,418.5
2025-06-16 11:00:00+00:00,Nantes Métropole,421.75
2025-06-16 12:00:00+00:00,Nantes Métropole,409.75
2025-06-16 13:00:00+00:00,Nantes Métropole,393.5
2025-06-16 14:00:00+00:00,Nantes Métropole,389.0
2025-06-16 15:00:00+00:00,Nantes Métropole,384.5
2025-06-16 16:00:00+00:00,Nantes Métropole,382.5
2025-06-16 17:00:00+00:00,Nantes Métropole,397.25
2025-06-16 18:00:00+00:00,Nantes Métropole,381.25
2025-06-16 19:00:00+00:00,Nantes Métropole,347.25
2025-06-16 20:00:00+00:00,Nantes Métropole,353.25
2025-06-16 21:00:00+00:00,Nantes Métropole,354.25
2025-06-16 22:00:00+00:00,Nantes Métropole,325.5
2025-06-16 23:00:00+00:00,Nantes Métropole,290.5
2025-06-17 00:00:00+00:00,Nantes Métropole,274.75
2025-06-17 01:00:00+00:00,Nantes Métropole,262.0
2025-06-17 02:00:00+00:00,Nantes Métropole,258.75
2025-06-17 03:00:00+00:00,Nantes Métropole,270.5
2025-06-17 04:00:00+00:00,Nantes Métropole,297.25
2025-06-17 05:00:00+00:00,Nantes Métropole,346.5
2025-06-17 06:00:00+00:00,Nantes Métropole,380.5
2025-06-17 07:00:00+00:00,Nantes Métropole,399.75
2025-06-17 08:00:00+00:00,Nantes Métropole,407.25
2025-06-17 09:00:00+00:00,Nantes Métropole,415.25
2025-06-17 10:00:00+00:00,Nantes Métropole,457.5
2025-06-17 11:00:00+00:00,Nantes Métropole,457.25
2025-06-17 12:00:00+00:00,Nantes Métropole,443.75
2025-06-17 13:00:00+00:00,Nantes Métropole,417.75
2025-06-17 14:00:00+00:00,Nantes Métropole,402.5
2025-06-17 15:00:00+00:00,Nantes Métropole,400.25
2025-06-17 16:00:00+00:00,Nantes Métropole,397.5
2025-06-17 17:00:00+00:00,Nantes Métropole,408.0
2025-06-17 18:00:00+00:00,Nantes Métropole,391.0
2025-06-17 19:00:00+00:00,Nantes Métropole,356.0
2025-06-17 20:00:00+00:00,Nantes Métropole,362.25
2025-06-17 21:00:00+00:00,Nantes Métropole,363.25
2025-06-17 22:00:00+00:00,Nantes Métropole,337.75
2025-06-17 23:00:00+00:00,Nantes Métropole,295.0
2025-06-18 00:00:00+00:00,Nantes Métropole,279.5
2025-06-18 01:00:00+00:00,Nantes Métropole,270.5
2025-06-18 02:00:00+00:00,Nantes Métropole,257.5
2025-06-18 03:00:00+00:00,Nantes Métropole,273.75
2025-06-18 04:00:00+00:00,Nantes Métropole,296.75
2025-06-18 05:00:00+00:00,Nantes Métropole,351.5
2025-06-18 06:00:00+00:00,Nantes Métropole,378.0
2025-06-18 07:00:00+00:00,Nantes Métropole,390.25
2025-06-18 08:00:00+00:00,Nantes Métropole,407.25
2025-06-18 09:00:00+00:00,Nantes Métropole,425.75
2025-06-18 10:00:00+00:00,Nantes Métropole,447.75
2025-06-18 11:00:00+00:00,Nantes Métropole,464.5
2025-06-18 12:00:00+00:00,Nantes Métropole,376.75
2025-06-18 13:00:00+00:00,Nantes Métropole,418.25
2025-06-18 14:00:00+00:00,Nantes Métropole,413.5
2025-06-18 15:00:00+00:00,Nantes Métropole,416.75
2025-06-18 16:00:00+00:00,Nantes Métropole,411.5
2025-06-18 17:00:00+00:00,Nantes Métropole,409.5
2025-06-18 18:00:00+00:00,Nantes Métropole,399.75
2025-06-18 19:00:00+00:00,Nantes Métropole,367.0
2025-06-18 20:00:00+00:00,Nantes Métropole,367.5
2025-06-18 21:00:00+00:00,Nantes Métropole,366.5
2025-06-18 22:00:00+00:00,Nantes Métropole,337.75
2025-06-18 23:00:00+00:00,Nantes Métropole,298.5
2025-06-19 00:00:00+00:00,Nantes Métropole,277.75
2025-06-19 01:00:00+00:00,Nantes Métropole,261.25
2025-06-19 02:00:00+00:00,Nantes Métropole,259.25
2025-06-19 03:00:00+00:00,Nantes Métropole,273.75
2025-06-19 04:00:00+00:00,Nantes Métropole,296.5
2025-06-19 05:00:00+00:00,Nantes Métropole,351.25
2025-06-19 06:00:00+00:00,Nantes Métropole,379.0
2025-06-19 07:00:00+00:00,Nantes Métropole,409.25
2025-06-19 08:00:00+00:00,Nantes Métropole,431.75
2025-06-19 09:00:00+00:00,Nantes Métropole,453.25
2025-06-19 10:00:00+00:00,Nantes Métropole,472.25
2025-06-19 11:00:00+00:00,Nantes Métropole,478.5
2025-06-19 12:00:00+00:00,Nantes Métropole,469.0
2025-06-19 13:00:00+00:00,Nantes Métropole,455.25
2025-06-19 14:00:00+00:00,Nantes Métropole,430.0
2025-06-19 15:00:00+00:00,Nantes Métropole,428.75
2025-06-19 16:00:00+00:00,Nantes Métropole,430.5
2025-06-19 17:00:00+00:00,Nantes Métropole,418.75
2025-06-19 18:00:00+00:00,Nantes Métropole,397.5
2025-06-19 19:00:00+00:00,Nantes Métropole,373.75
2025-06-19 20:00:00+00:00,Nantes Métropole,377.75
2025-06-19 21:00:00+00:00,Nantes Métropole,377.5
2025-06-19 22:00:00+00:00,Nantes Métropole,348.75
2025-06-19 23:00:00+00:00,Nantes Métropole,315.25
2025-06-20 00:00:00+00:00,Nantes Métropole,291.5
2025-06-20 01:00:00+00:00,Nantes Métropole,274.5
2025-06-20 02:00:00+00:00,Nantes Métropole,269.75
2025-06-20 03:00:00+00:00,Nantes Métropole,279.0
2025-06-20 04:00:00+00:00,Nantes Métropole,304.5
2025-06-20 05:00:00+00:00,Nantes Métropole,347.25
2025-06-20 06:00:00+00:00,Nantes Métropole,384.0
2025-06-20 07:00:00+00:00,Nantes Métropole,417.25
2025-06-20 08:00:00+00:00,Nantes Métropole,432.0
2025-06-20 09:00:00+00:00,Nantes Métropole,450.25
2025-06-20 10:00:00+00:00,Nantes Métropole,466.5
2025-06-20 11:00:00+00:00,Nantes Métropole,460.5
2025-06-20 12:00:00+00:00,Nantes Métropole,446.75
2025-06-20 13:00:00+00:00,Nantes Métropole,441.75
2025-06-20 14:00:00+00:00,Nantes Métropole,432.25
2025-06-20 15:00:00+00:00,Nantes Métropole,429.0
2025-06-20 16:00:00+00:00,Nantes Métropole,416.0
2025-06-20 17:00:00+00:00,Nantes Métropole,408.75
2025-06-20 18:00:00+00:00,Nantes Métropole,387.25
2025-06-20 19:00:00+00:00,Nantes Métropole,361.25
2025-06-20 20:00:00+00:00,Nantes Métropole,366.5
2025-06-20 21:00:00+00:00,Nantes Métropole,369.0
2025-06-20 22:00:00+00:00,Nantes Métropole,344.75
2025-06-20 23:00:00+00:00,Nantes Métropole,309.25
2025-06-21 00:00:00+00:00,Nantes Métropole,297.75
2025-06-21 01:00:00+00:00,Nantes Métropole,280.75
2025-06-21 02:00:00+00:00,Nantes Métropole,269.0
2025-06-21 03:00:00+00:00,Nantes Métropole,268.25
2025-06-21 04:00:00+00:00,Nantes Métropole,265.0
2025-06-21 05:00:00+00:00,Nantes Métropole,273.5
2025-06-21 06:00:00+00:00,Nantes Métropole,298.75
2025-06-21 07:00:00+00:00,Nantes Métropole,333.25
2025-06-21 08:00:00+00:00,Nantes Métropole,368.25
2025-06-21 09:00:00+00:00,Nantes Métropole,377.0
2025-06-21 10:00:00+00:00,Nantes Métropole,390.5
2025-06-21 11:00:00+00:00,Nantes Métropole,370.5
2025-06-21 12:00:00+00:00,Nantes Métropole,365.5
2025-06-21 13:00:00+00:00,Nantes Métropole,363.5
2025-06-21 14:00:00+00:00,Nantes Métropole,345.75
2025-06-21 15:00:00+00:00,Nantes Métropole,361.75
2025-06-21 16:00:00+00:00,Nantes Métropole,365.25
2025-06-21 17:00:00+00:00,Nantes Métropole,352.0
2025-06-21 18:00:00+00:00,Nantes Métropole,331.25
2025-06-21 19:00:00+00:00,Nantes Métropole,311.75
2025-06-21 20:00:00+00:00,Nantes Métropole,326.0
2025-06-21 21:00:00+00:00,Nantes Métropole,331.25
2025-06-21 22:00:00+00:00,Nantes Métropole,316.25
2025-06-21 23:00:00+00:00,Nantes Métropole,285.75
2025-06-22 00:00:00+00:00,Nantes Métropole,266.75
2025-06-22 01:00:00+00:00,Nantes Métropole,255.5
2025-06-22 02:00:00+00:00,Nantes Métropole,243.75
2025-06-22 03:00:00+00:00,Nantes Métropole,245.25
2025-06-22 04:00:00+00:00,Nantes Métropole,236.25
2025-06-22 05:00:00+00:00,Nantes Métropole,244.75
2025-06-22 06:00:00+00:00,Nantes Métropole,255.0
2025-06-22 07:00:00+00:00,Nantes Métropole,283.75
2025-06-22 08:00:00+00:00,Nantes Métropole,305.75
2025-06-22 09:00:00+00:00,Nantes Métropole,325.0
2025-06-22 10:00:00+00:00,Nantes Métropole,351.0
2025-06-22 11:00:00+00:00,Nantes Métropole,350.5
2025-06-22 12:00:00+00:00,Nantes Métropole,337.0
2025-06-22 13:00:00+00:00,Nantes Métropole,320.75
2025-06-22 14:00:00+00:00,Nantes Métropole,315.75
2025-06-22 15:00:00+00:00,Nantes Métropole,296.0
2025-06-22 16:00:00+00:00,Nantes Métropole,302.0
2025-06-22 17:00:00+00:00,Nantes Métropole,321.75
2025-06-22 18:00:00+00:00,Nantes Métropole,327.75
2025-06-22 19:00:00+00:00,Nantes Métropole,312.75
2025-06-22 20:00:00+00:00,Nantes Métropole,323.0
2025-06-22 21:00:00+00:00,Nantes Métropole,335.25
2025-06-22 22:00:00+00:00,Nantes Métropole,309.25
2025-06-22 23:00:00+00:00,Nantes Métropole,275.5
2025-06-23 00:00:00+00:00,Nantes Métropole,263.0
2025-06-23 01:00:00+00:00,Nantes Métropole,254.5
2025-06-23 02:00:00+00:00,Nantes Métropole,248.0
2025-06-23 03:00:00+00:00,Nantes Métropole,263.0
2025-06-23 04:00:00+00:00,Nantes Métropole,292.5
2025-06-23 05:00:00+00:00,Nantes Métropole,341.75
2025-06-23 06:00:00+00:00,Nantes Métropole,369.25
2025-06-23 07:00:00+00:00,Nantes Métropole,392.75
2025-06-23 08:00:00+00:00,Nantes Métropole,412.25
2025-06-23 09:00:00+00:00,Nantes Métropole,440.0
2025-06-23 10:00:00+00:00,Nantes Métropole,451.5
2025-06-23 11:00:00+00:00,Nantes Métropole,440.0
2025-06-23 12:00:00+00:00,Nantes Métropole,424.5
2025-06-23 13:00:00+00:00,Nantes Métropole,419.25
2025-06-23 14:00:00+00:00,Nantes Métropole,411.25
2025-06-23 15:00:00+00:00,Nantes Métropole,385.25
2025-06-23 16:00:00+00:00,Nantes Métropole,383.25
2025-06-23 17:00:00+00:00,Nantes Métropole,397.25
2025-06-23 18:00:00+00:00,Nantes Métropole,376.5
2025-06-23 19:00:00+00:00,Nantes Métropole,352.0
2025-06-23 20:00:00+00:00,Nantes Métropole,351.5
2025-06-23 21:00:00+00:00,Nantes Métropole,347.75
2025-06-23 22:00:00+00:00,Nantes Métropole,328.5
2025-06-23 23:00:00+00:00,Nantes Métropole,291.5
2025-06-24 00:00:00+00:00,Nantes Métropole,276.75
2025-06-24 01:00:00+00:00,Nantes Métropole,266.5
2025-06-24 02:00:00+00:00,Nantes Métropole,254.75
2025-06-24 03:00:00+00:00,Nantes Métropole,268.25
2025-06-24 04:00:00+00:00,Nantes Métropole,295.5
2025-06-24 05:00:00+00:00,Nantes Métropole,335.75
2025-06-24 06:00:00+00:00,Nantes Métropole,375.75
2025-06-24 07:00:00+00:00,Nantes Métropole,390.0
2025-06-24 08:00:00+00:00,Nantes Métropole,399.5
2025-06-24 09:00:00+00:00,Nantes Métropole,420.25
2025-06-24 10:00:00+00:00,Nantes Métropole,443.5
2025-06-24 11:00:00+00:00,Nantes Métropole,447.0
2025-06-24 12:00:00+00:00,Nantes Métropole,437.75
2025-06-24 13:00:00+00:00,Nantes Métropole,435.75
2025-06-24 14:00:00+00:00,Nantes Métropole,412.5
2025-06-24 15:00:00+00:00,Nantes Métropole,395.5
2025-06-24 16:00:00+00:00,Nantes Métropole,407.5
2025-06-24 17:00:00+00:00,Nantes Métropole,408.0
2025-06-24 18:00:00+00:00,Nantes Métropole,390.0
2025-06-24 19:00:00+00:00,Nantes Métropole,361.25
2025-06-24 20:00:00+00:00,Nantes Métropole,362.75
2025-06-24 21:00:00+00:00,Nantes Métropole,365.5
2025-06-24 22:00:00+00:00,Nantes Métropole,336.75
2025-06-24 23:00:00+00:00,Nantes Métropole,300.75
2025-06-25 00:00:00+00:00,Nantes Métropole,288.25
2025-06-25 01:00:00+00:00,Nantes Métropole,269.5
2025-06-25 02:00:00+00:00,Nantes Métropole,267.25
2025-06-25 03:00:00+00:00,Nantes Métropole,279.25
2025-06-25 04:00:00+00:00,Nantes Métropole,304.0
2025-06-25 05:00:00+00:00,Nantes Métropole,339.0
2025-06-25 06:00:00+00:00,Nantes Métropole,380.25
2025-06-25 07:00:00+00:00,Nantes Métropole,382.5
2025-06-25 08:00:00+00:00,Nantes Métropole,400.5
2025-06-25 09:00:00+00:00,Nantes Métropole,429.75
2025-06-25 10:00:00+00:00,Nantes Métropole,448.5
2025-06-25 11:00:00+00:00,Nantes Métropole,452.75
2025-06-25 12:00:00+00:00,Nantes Métropole,460.25
2025-06-25 13:00:00+00:00,Nantes Métropole,445.0
2025-06-25 14:00:00+00:00,Nantes Métropole,437.75
2025-06-25 15:00:00+00:00,Nantes Métropole,417.25
2025-06-25 16:00:00+00:00,Nantes Métropole,383.25
2025-06-25 17:00:00+00:00,Nantes Métropole,400.25
2025-06-25 18:00:00+00:00,Nantes Métropole,378.75
2025-06-25 19:00:00+00:00,Nantes Métropole,364.5
2025-06-25 20:00:00+00:00,Nantes Métropole,370.75
2025-06-25 21:00:00+00:00,Nantes Métropole,366.0
2025-06-25 22:00:00+00:00,Nantes Métropole,340.5
2025-06-25 23:00:00+00:00,Nantes Métropole,309.25
2025-06-26 00:00:00+00:00,Nantes Métropole,291.5
2025-06-26 01:00:00+00:00,Nantes Métropole,278.0
2025-06-26 02:00:00+00:00,Nantes Métropole,275.25
2025-06-26 03:00:00+00:00,Nantes Métropole,285.0
2025-06-26 04:00:00+00:00,Nantes Métropole,311.75
2025-06-26 05:00:00+00:00,Nantes Métropole,353.25
2025-06-26 06:00:00+00:00,Nantes Métropole,383.0
2025-06-26 07:00:00+00:00,Nantes Métropole,413.0
2025-06-26 08:00:00+00:00,Nantes Métropole,419.75
2025-06-26 09:00:00+00:00,Nantes Métropole,419.0
2025-06-26 10:00:00+00:00,Nantes Métropole,433.75
2025-06-26 11:00:00+00:00,Nantes Métropole,411.0
2025-06-26 12:00:00+00:00,Nantes Métropole,399.25
2025-06-26 13:00:00+00:00,Nantes Métropole,403.25
2025-06-26 14:00:00+00:00,Nantes Métropole,390.25
2025-06-26 15:00:00+00:00,Nantes Métropole,388.75
2025-06-26 16:00:00+00:00,Nantes Métropole,387.25
2025-06-26 17:00:00+00:00,Nantes Métropole,395.5
2025-06-26 18:00:00+00:00,Nantes Métropole,373.5
2025-06-26 19:00:00+00:00,Nantes Métropole,360.5
2025-06-26 20:00:00+00:00,Nantes Métropole,363.25
2025-06-26 21:00:00+00:00,Nantes Métropole,360.25
2025-06-26 22:00:00+00:00,Nantes Métropole,334.5
2025-06-26 23:00:00+00:00,Nantes Métropole,302.25
2025-06-27 00:00:00+00:00,Nantes Métropole,285.25
2025-06-27 01:00:00+00:00,Nantes Métropole,275.5
2025-06-27 02:00:00+00:00,Nantes Métropole,272.0
2025-06-27 03:00:00+00:00,Nantes Métropole,282.5
2025-06-27 04:00:00+00:00,Nantes Métropole,310.0
2025-06-27 05:00:00+00:00,Nantes Métropole,353.75
2025-06-27 06:00:00+00:00,Nantes Métropole,383.0
2025-06-27 07:00:00+00:00,Nantes Métropole,407.25
2025-06-27 08:00:00+00:00,Nantes Métropole,403.5
2025-06-27 09:00:00+00:00,Nantes Métropole,418.25
2025-06-27 10:00:00+00:00,Nantes Métropole,421.0
2025-06-27 11:00:00+00:00,Nantes Métropole,434.0
2025-06-27 12:00:00+00:00,Nantes Métropole,413.25
2025-06-27 13:00:00+00:00,Nantes Métropole,399.25
2025-06-27 14:00:00+00:00,Nantes Métropole,398.0
2025-06-27 15:00:00+00:00,Nantes Métropole,386.75
2025-06-27 16:00:00+00:00,Nantes Métropole,370.0
2025-06-27 17:00:00+00:00,Nantes Métropole,375.25
2025-06-27 18:00:00+00:00,Nantes Métropole,356.5
2025-06-27 19:00:00+00:00,Nantes Métropole,337.25
2025-06-27 20:00:00+00:00,Nantes Métropole,341.25
2025-06-27 21:00:00+00:00,Nantes Métropole,341.5
2025-06-27 22:00:00+00:00,Nantes Métropole,323.25
2025-06-27 23:00:00+00:00,Nantes Métropole,285.25
2025-06-28 00:00:00+00:00,Nantes Métropole,271.0
2025-06-28 01:00:00+00:00,Nantes Métropole,256.25
2025-06-28 02:00:00+00:00,Nantes Métropole,246.75
2025-06-28 03:00:00+00:00,Nantes Métropole,247.75
2025-06-28 04:00:00+00:00,Nantes Métropole,248.5
2025-06-28 05:00:00+00:00,Nantes Métropole,261.5
2025-06-28 06:00:00+00:00,Nantes Métropole,289.0
2025-06-28 07:00:00+00:00,Nantes Métropole,317.0
2025-06-28 08:00:00+00:00,Nantes Métropole,331.0
2025-06-28 09:00:00+00:00,Nantes Métropole,329.5
2025-06-28 10:00:00+00:00,Nantes Métropole,347.0
2025-06-28 11:00:00+00:00,Nantes Métropole,369.5
2025-06-28 12:00:00+00:00,Nantes Métropole,363.0
2025-06-28 13:00:00+00:00,Nantes Métropole,351.75
2025-06-28 14:00:00+00:00,Nantes Métropole,327.5
2025-06-28 15:00:00+00:00,Nantes Métropole,327.0
2025-06-28 16:00:00+00:00,Nantes Métropole,335.75
2025-06-28 17:00:00+00:00,Nantes Métropole,334.5
2025-06-28 18:00:00+00:00,Nantes Métropole,328.25
2025-06-28 19:00:00+00:00,Nantes Métropole,315.75
2025-06-28 20:00:00+00:00,Nantes Métropole,326.5
2025-06-28 21:00:00+00:00,Nantes Métropole,331.25
2025-06-28 22:00:00+00:00,Nantes Métropole,308.75
2025-06-28 23:00:00+00:00,Nantes Métropole,275.25
2025-06-29 00:00:00+00:00,Nantes Métropole,262.75
2025-06-29 01:00:00+00:00,Nantes Métropole,245.0
2025-06-29 02:00:00+00:00,Nantes Métropole,236.0
2025-06-29 03:00:00+00:00,Nantes Métropole,237.5
2025-06-29 04:00:00+00:00,Nantes Métropole,231.5
2025-06-29 05:00:00+00:00,Nantes Métropole,233.75
2025-06-29 06:00:00+00:00,Nantes Métropole,248.75
2025-06-29 07:00:00+00:00,Nantes Métropole,266.5
2025-06-29 08:00:00+00:00,Nantes Métropole,294.75
2025-06-29 09:00:00+00:00,Nantes Métropole,325.75
2025-06-29 10:00:00+00:00,Nantes Métropole,354.25
